guid/image,label
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0048,7,196.59306944328358,413.7535433750592,403.91244102156975,465.94306126216674
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0049,7,202.70301735906625,384.9534358534101,309.9106160979595,423.0141267098714
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0050,7,347.76772554711624,392.4795378956653,484.6188682612923,465.2120393814535
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0051,4,767.6616915820272,447.2632864412139,824.0681202216203,482.7275146380818
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0052,4,665.4486252525169,428.2813684862509,803.6310293805087,505.9599195661815
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0053,2,1397.4895777475515,341.935421482809,1445.6472404750439,373.0995899408592
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0054,2,1417.9531108672356,245.3621270261952,1457.4479551468376,274.0666732084729
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0055,6,-0.0,415.9947389944779,309.1447440867615,691.747399547585
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0056,4,728.8502955014627,420.144338571726,853.7641004352336,484.68986672298587
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0057,7,1636.8652650474282,478.68854858177446,1731.5548890133073,512.4322462388875
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0058,7,1117.393863821879,426.69265914810046,1231.1981648225153,475.3801885243574
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0059,2,-0.0,294.7262619513078,525.5809612523751,778.022623777778
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0060,3,420.00339901220326,389.1317501821626,462.0682951106047,417.38419126971877
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0061,3,563.6933195556074,392.8601834140163,628.7709066562873,441.22410079024803
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0062,3,-0.0,350.09449136171395,359.3190293926768,726.8627379311575
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0063,7,666.021649849412,439.43149736895805,774.1545438469764,496.37992868382554
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0064,6,1112.7534722355608,392.56915030064687,1171.073065225581,424.4449699046368
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0065,7,1669.7012014592515,359.12459359606447,1737.376221365131,382.53819575054246
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0066,7,1276.9446013977733,390.8718784178055,1347.5835473343182,422.51173157528393
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0067,7,908.0336839916524,411.20166125724455,1038.3545233708628,478.30096741929987
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0068,9,1153.4586639510856,417.18382098724146,1238.851110851143,485.774573289358
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0069,9,1335.4486446112737,407.16281683829675,1524.581008294953,555.3682009721537
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0070,7,897.9815863724167,335.0638958410121,958.5708898939297,360.8730153031569
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0071,7,807.1856071209811,359.41619087537845,863.7310750770545,397.57081555598546
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0072,4,372.90711921909394,394.28833161968186,567.9890372068725,451.36668697798854
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0073,4,214.07773253153007,420.0366814345111,472.4685498416239,541.1395948487745
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0074,3,920.1831663177568,430.42118621090407,1019.8231224853106,498.1488799227918
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0075,3,723.4377888088724,446.7093648308701,761.8842632616276,472.31671035349143
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0076,3,754.8021029683576,427.31144472742767,809.6807891055361,474.4877470203163
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0077,3,-0.0,262.49649736494365,483.04410412575197,871.3684747211354
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0078,7,745.4697564938208,444.6887383800057,806.9118157934896,477.71932976536544
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0079,7,632.943038664775,431.75612423795235,824.1423354046967,526.0613452973267
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0080,18,1106.5849899065615,429.5776493573328,1141.129820971241,452.96951084966054
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0081,18,1037.3663820613453,419.6886004585238,1081.2688995675778,451.22080783107475
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0082,7,969.5809400100517,406.9184377105463,1016.8016195839822,429.7389281899259
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0083,7,822.9487482844007,413.2206005683824,910.05733180946,459.7466564751457
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0084,3,847.7131445714066,412.6775441611323,879.3446967584504,438.8689587917137
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0085,3,856.2922738844187,410.9825524026396,902.942478716544,451.6210062432358
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0086,3,578.8331378940753,410.8452772176861,637.8875020628572,438.05905037140354
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0087,13,106.36183734467433,256.8363911201442,651.4113886721325,612.5629411489142
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0088,10,543.2707349235326,371.49936066203605,683.39941311997,488.55720341274616
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0089,3,781.6444905845749,444.1052115218681,821.830051083838,476.86618412689666
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0090,3,751.6644873017791,432.6315234257112,833.3965220949711,493.39313048871736
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0091,3,-0.0,124.32058680008849,435.0845635134486,1052.0
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0092,3,1156.0909230607224,445.0610400215433,1232.8027048982444,476.61715156016726
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0093,3,1054.7905409891932,423.52134809826833,1161.046263460686,470.28891512932523
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0094,3,787.5968408276818,385.1642693301603,999.1560116355294,482.53912040042053
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0095,10,1179.3182063108852,366.16066080366113,1220.224230694765,408.0200589879832
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0096,10,699.8149255146077,374.7314627900239,827.4056123551501,474.64460517560957
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0097,3,804.042997137672,410.9936314503731,836.3810528700124,435.8056362604016
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0098,3,804.466065709334,411.7580593865585,845.9264682798726,447.8108231188606
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0099,3,746.3098620547663,398.66110808296213,832.0086852349432,468.89411617823106
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0100,4,579.0513117932445,385.798872219535,641.2745942151861,409.2274438039222
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0101,4,631.5417582183411,393.9964435978424,698.0128439487357,433.5654656912965
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0102,4,558.8231555340897,391.1685596112616,690.1749655419063,476.3974793439258
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0103,3,366.35872914259124,442.647750074358,464.1398691412406,498.96432669552695
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0104,3,845.0093826383985,429.58662638262865,878.040405426812,455.07690098454964
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0105,3,817.2193636318148,417.74715283504935,878.944575129161,464.9647474472927
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0106,3,234.35523180290988,362.62870913814845,682.7076495020544,603.5039833604023
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0107,3,112.99804215795666,366.1171065991067,303.2401488928503,452.69312624664366
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0108,3,661.3619402077713,379.8269871974443,993.0676780103893,523.0597969404539
rob535_merged/trainval\047b864f-0753-448b-9483-f990ae41abaf\0109,10,407.0669176281489,242.54870883342997,791.5568119770174,559.6244942852352
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0000,2,956.5544700283418,437.03620542364644,990.4847697051767,460.20809147276736
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0001,2,945.882025335278,425.50923416767455,980.5751142680699,449.3462755782181
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0002,2,773.4822141243769,429.81688456800975,864.7375009778233,483.8447376724598
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0003,2,942.7428868876073,438.1252113605273,1043.6871993434224,498.98472876969635
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0004,2,1234.48701859941,436.17109846191016,1353.7173550412224,508.00783091133707
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0005,2,902.9391648511858,451.960356373402,955.2269529717336,486.9537526416247
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0006,2,921.2555187518085,455.9295766012163,971.6412437697767,489.9038914661979
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0007,2,931.4835707052499,440.7241842093851,980.1318335693094,474.49995656492354
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0008,2,938.4515848926019,460.81480163156397,985.2253034947108,492.6583563866174
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0009,2,939.8322650113288,434.7792500500812,983.1044141872555,464.8392887664435
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0010,2,948.3809239954787,413.04712226198666,1000.0476215777023,448.29628167859806
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0011,2,946.3913808392913,400.23549999590506,1003.781763488499,439.28560953344436
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0012,2,945.4899099770302,422.2656322639481,1006.2872555506045,463.3132589265688
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0013,2,943.9503884741638,420.3405140401149,1008.8746909483234,464.3279711179473
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0014,2,942.3409048504457,418.3228087522957,1015.5644430505744,467.65904508038227
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0015,2,938.8136038387835,420.60509980279363,1019.1925374130055,474.69016298265353
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0016,2,936.6434814267857,419.1967499126426,1026.5000338144491,479.7714012248497
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0017,2,933.5969823765722,418.28896022839047,1034.9277731281238,486.4271362476029
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0018,2,927.0806948027669,404.6291262475496,1044.5559011869345,483.2576014810982
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0019,2,827.542806104245,369.12603111394117,1506.6695930619776,814.8417282857635
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0020,3,730.8546550807481,404.3532391263622,801.0591679878879,470.8544819423939
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0021,3,808.1520969873075,403.6778975473479,877.7406090840082,471.9128675964409
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0022,3,844.36504372492,199.29690374872143,1493.730704241302,817.8713111862822
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0023,3,844.3495520466169,199.29877315656498,1493.7173368011622,817.8751047680182
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0024,3,844.3493884288499,199.29888711551547,1493.7173494354145,817.8753750840302
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0025,3,844.3495334660214,199.2968515007652,1493.717318122482,817.873267483958
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0026,3,844.3494611530363,199.29744138235995,1493.7173339864976,817.8739122451377
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0027,3,844.3495338670981,199.29870007506807,1493.7173185039915,817.8750361249838
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0028,3,844.3494611530365,199.29729877488748,1493.7173339864976,817.8737758229477
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0029,3,844.3494611530365,199.29729877488748,1493.7173339864976,817.8737758229477
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0030,3,844.3494611530365,199.29729877488748,1493.7173339864976,817.8737758229477
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0031,3,844.3494611530365,199.29729877488748,1493.7173339864976,817.8737758229477
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0032,3,844.3494611530365,199.29729877488748,1493.7173339864976,817.8737758229477
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0033,3,844.326058319603,199.24548699352079,1493.5879974625623,817.8168323521046
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0034,3,844.5669353025992,200.08309182530243,1492.7071210521922,817.5189962159558
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0035,3,851.6369635838256,217.94622217324067,1462.6014851640414,799.6999768376716
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0036,3,870.747676081989,269.5917759001354,1379.4251924741934,756.472893802242
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0037,3,1106.4732695728724,360.4649230612323,1567.7425760084711,608.9269303148509
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0038,3,1409.6492483973511,317.15290883969755,1909.9371380987468,576.5577935177729
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0039,3,1781.712346002798,289.77848575994756,1914.0,553.8851592024871
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0040,3,903.6632543894838,337.02312615273513,1099.7830435700228,527.1478502571065
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0041,3,739.3081715567074,181.96847893996613,1423.3836488756394,828.0485232736214
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0042,1,419.979425096219,447.4441357859629,541.0894611787355,489.60446219066705
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0043,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0044,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0045,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0046,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0047,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0048,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0049,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0050,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0051,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0052,1,419.9793771886606,447.44428535327364,541.0894153514179,489.60461218441526
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0053,1,419.9805289565855,447.4443054953409,541.0904087497051,489.6045931290562
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0054,1,419.9805289565855,447.4443054953409,541.0904087497051,489.6045931290562
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0055,1,419.9805289565855,447.4443054953409,541.0904087497051,489.6045931290562
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0056,1,419.9805289565855,447.4443054953409,541.0904087497051,489.6045931290562
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0057,1,419.98016975472456,447.44423963288455,541.0900651704122,489.60452738874847
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0058,6,920.2469443529404,407.9652360778232,956.830985632992,432.65649433882373
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0059,6,914.0409278788596,436.5671237909655,951.8748503981769,461.6871403326327
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0060,6,914.3417259251986,431.5222048855981,953.6451711692893,457.7538194057298
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0061,6,916.7898547463096,426.2830894261165,957.3432276416934,453.77445684598314
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0062,6,916.219893881505,432.0759869509019,962.280607142991,464.39488801798706
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0063,6,912.2282746457146,418.5848521181783,960.651415645837,452.7340030204815
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0064,6,915.7789380758716,419.816275303239,966.6010120376925,456.44267436343586
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0065,6,923.1633748019674,416.44274129184646,977.2346650702127,456.6753638785336
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0066,6,887.0979747488484,409.7703531887954,962.0390639658175,459.83650532888345
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0067,6,856.9311966053501,410.06363823219374,958.1569879453965,461.32256571071264
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0068,6,804.5621401555655,400.71821467601376,941.7102667757648,455.0288796184461
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0069,6,735.682342205809,390.96023299521664,909.3813031098074,450.49588310647005
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0070,2,1110.0027646478986,441.11500613642,1178.2686934060896,472.01021131058104
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0071,2,1128.3099894550353,441.4713058367111,1192.7467384035463,470.9060133674545
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0072,2,1145.3527731242202,442.0359083256759,1206.1617947687162,470.05635896292205
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0073,2,1161.5599479994044,455.57012724048263,1218.8593445061722,482.3005022126744
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0074,2,1171.5816756428987,456.9784928195256,1225.9042930136418,482.77639586318645
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0075,2,1181.5905143420205,456.507668505231,1234.021964123086,482.1377291153889
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0076,2,1209.9040316516778,470.2643271424197,1260.8125401218533,494.8024225655243
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0077,2,1336.904899771777,469.7209211323006,1389.6484413181713,494.5278893691021
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0078,2,1582.384409010404,461.14611625809135,1642.03320197933,487.7462869848648
rob535_merged/trainval\06084349-6a34-4e47-8fab-e7a7ca3cbdd8\0079,2,-0.0,394.27746279267353,31.140063873097223,436.1494113457659
